序号,ticker,name,close,pct_change,change,volume,amount,amplitude,high,low,open,prev_close,volume_ratio,turnover,pe,pb,total_mcap,float_mcap,speed_5min,pct_5min,pct_60d,pct_ytd
2760,600816,建元信托,2.47,0.41,0.01,228137.0,56130178.0,1.63,2.48,2.44,2.46,2.46,0.96,0.42,5.97,1.59,24315787187.0,13508770660.0,0.41,0.41,-6.79,-12.72
2761,603895,天永智能,22.0,0.41,0.09,5721.0,12711474.0,3.61,22.53,21.74,21.74,21.91,1.21,0.53,113.89,11.59,2377760000.0,2377760000.0,0.14,0.14,-23.56,-24.55
2762,002690,美亚光电,14.67,0.41,0.06,18916.0,27708901.0,1.51,14.77,14.55,14.6,14.61,0.86,0.44,27.9,5.37,12942297963.0,6363068710.0,0.07,0.0,-10.98,-26.17
2763,603150,万朗磁塑,49.33,0.41,0.2,4296.0,21424996.0,4.32,50.98,48.86,49.65,49.13,0.64,0.5,39.24,2.44,4216876390.0,4216876390.0,0.18,0.41,-16.63,30.5
2764,301226,祥明智能,24.5,0.41,0.1,6427.0,15748706.24,3.07,24.75,24.0,24.16,24.4,0.92,0.59,690.97,2.95,2665600000.0,2665600000.0,0.08,0.16,-34.39,-27.88
2765,300833,浩洋股份,31.7,0.41,0.13,4287.0,13601840.0,2.38,32.19,31.44,31.55,31.57,1.22,0.53,24.11,1.67,4009748850.0,2575741815.0,0.09,0.22,-6.49,-20.71
2766,603284,林平发展,39.04,0.41,0.16,7969.0,31136518.0,2.57,39.5,38.5,38.52,38.88,1.65,4.31,15.66,1.36,2944193792.0,721201653.0,0.05,-0.08,-26.71,4.78
2767,600884,杉杉股份,12.58,0.4,0.05,311386.0,389904926.0,2.08,12.66,12.4,12.48,12.53,1.69,1.7,21.37,1.26,28297613817.0,23085680605.0,0.16,0.16,-16.8,-6.88
2768,300519,新光药业,12.57,0.4,0.05,35969.0,45666405.0,6.63,13.18,12.35,12.44,12.52,1.19,3.15,19.07,2.46,2011200000.0,1434237000.0,-0.08,-0.24,-20.04,-13.9
2769,002313,日海智能,7.48,0.4,0.03,45156.0,34023300.0,3.89,7.62,7.33,7.36,7.45,1.04,1.21,71.01,36.52,2800512000.0,2800315089.0,-0.27,0.0,-22.41,-26.59
2770,002425,凯撒文化,2.5,0.4,0.01,88905.0,22168108.5,2.41,2.52,2.46,2.49,2.49,1.18,0.97,50.44,0.96,2391662665.0,2300464808.0,0.0,0.4,-21.63,-29.38
2772,002587,奥拓电子,5.02,0.4,0.02,46768.0,23510004.0,1.4,5.06,4.99,5.0,5.0,0.87,0.88,53.99,2.5,3285610863.0,2674217839.0,0.0,0.2,-18.9,-25.19
2773,601187,厦门银行,7.52,0.4,0.03,61361.0,46042137.0,1.74,7.56,7.43,7.48,7.49,0.82,0.23,7.16,0.74,19846241718.0,19803018292.0,0.4,0.27,-1.44,4.01
2774,001366,播恩集团,10.12,0.4,0.04,13635.0,13767735.0,3.27,10.24,9.91,10.03,10.08,1.08,0.85,44.43,2.02,1626081600.0,1626081600.0,0.3,0.6,-30.06,-24.31
2775,000981,山子高科,2.49,0.4,0.01,582496.0,144879574.13,2.02,2.51,2.46,2.47,2.48,0.93,0.61,24.79,8.03,24893702511.0,23688256672.0,0.0,-0.4,-34.3,-40.14
2776,301215,中汽股份,5.04,0.4,0.02,35442.0,17864955.0,1.2,5.06,5.0,5.01,5.02,1.14,0.27,35.74,2.31,6672456000.0,6664896000.0,0.0,0.0,-18.31,-25.77
2778,688388,嘉元科技,25.45,0.39,0.1,167178.0,430818290.0,4.77,26.36,25.15,25.5,25.35,1.16,2.53,34.84,2.08,16794640963.0,16794640963.0,-0.04,0.28,-19.89,-9.98
2779,003040,楚天龙,10.29,0.39,0.04,56337.0,58101953.0,2.15,10.42,10.2,10.3,10.25,1.57,1.23,-96.61,3.31,4745089152.0,4700989155.0,0.0,0.0,-33.23,-50.22
2780,600720,中交设计,5.17,0.39,0.02,29049.0,14938226.0,1.94,5.19,5.09,5.13,5.15,0.7,0.29,41.51,0.76,11863059071.0,5216787316.0,0.39,0.0,-21.79,-27.08
2781,001339,智微智能,76.94,0.39,0.3,62843.0,494254952.93,6.2,80.95,76.2,77.91,76.64,1.65,3.88,32.48,9.28,25235126045.0,12456560764.0,-0.09,-0.03,23.94,95.83
2782,600637,东方明珠,7.8,0.39,0.03,92810.0,72342821.0,1.42,7.83,7.72,7.75,7.77,0.85,0.28,106.35,0.89,26222818573.0,26222818573.0,-0.13,0.13,-19.92,-19.75
2784,603018,华设集团,5.11,0.39,0.02,22815.0,11617316.0,1.38,5.12,5.05,5.1,5.09,1.01,0.28,15.37,0.78,4185844885.0,4185844885.0,0.2,0.39,-14.83,-18.24
2785,002123,梦网科技,7.7,0.39,0.03,119562.0,92071171.63,3.91,7.82,7.52,7.6,7.67,1.0,1.66,-35.25,4.08,6201753943.0,5548096854.0,-0.13,0.13,-22.54,-36.68
2786,603982,泉峰汽车,5.18,0.39,0.02,26162.0,13572764.0,2.33,5.24,5.12,5.14,5.16,1.37,0.77,-4.46,0.89,1891368194.0,1758887379.0,0.0,0.39,-33.59,-38.11
2787,603223,恒通股份,10.31,0.39,0.04,42915.0,44204360.0,2.14,10.4,10.18,10.2,10.27,0.8,0.61,19.53,1.8,7277026810.0,7277026810.0,-0.1,0.29,15.71,11.7
2789,600865,百大集团,7.78,0.39,0.03,27367.0,21226977.0,3.1,7.89,7.65,7.72,7.75,1.05,0.73,26.46,1.27,2927149658.0,2927149658.0,0.0,0.26,-29.21,-52.56
2790,605567,春雪食品,7.68,0.39,0.03,17635.0,13500460.0,2.35,7.74,7.56,7.6,7.65,1.17,0.88,44.64,1.41,1536000000.0,1536000000.0,0.52,0.39,-27.95,-29.54
2791,600469,风神股份,5.15,0.39,0.02,22248.0,11389552.0,1.56,5.16,5.08,5.1,5.13,0.98,0.3,22.51,1.0,4583679282.0,3756671986.0,0.19,0.39,-24.82,-24.71
2792,688305,科德数控,53.72,0.39,0.21,8494.0,45441792.0,2.43,54.09,52.79,53.47,53.51,0.87,0.64,78.95,3.76,7121048153.0,7102524154.0,0.26,0.51,-6.28,-12.78
2794,605138,盛泰集团,5.09,0.39,0.02,20281.0,10279218.0,2.56,5.14,5.01,5.05,5.07,0.77,0.37,4.27,1.14,2827859851.0,2827859851.0,0.2,0.2,-24.03,-26.34
2795,000096,广聚能源,7.65,0.39,0.03,36926.0,28260674.49,1.97,7.71,7.56,7.58,7.62,0.91,0.72,82.58,1.47,4039200000.0,3907987200.0,-0.13,-0.26,-20.23,-25.51
2796,603195,公牛集团,38.83,0.39,0.15,9193.0,35577252.0,1.09,38.87,38.45,38.69,38.68,0.64,0.05,16.54,4.87,70027808529.0,69900343075.0,0.05,0.18,-1.6,-0.26
2797,002895,川恒股份,33.6,0.39,0.13,27519.0,91516838.0,2.75,33.78,32.86,33.3,33.47,1.05,0.46,26.98,2.9,20358454469.0,20145171749.0,0.12,-0.47,-3.53,-4.44
2798,600028,中国石化,5.2,0.39,0.02,1115553.0,579443752.0,1.35,5.23,5.16,5.18,5.18,1.13,0.12,9.24,0.77,628812673954.0,492712871950.0,-0.19,0.0,-1.52,-14.33
2799,600029,南方航空,5.1,0.39,0.02,225339.0,114298696.0,0.98,5.1,5.05,5.07,5.08,1.05,0.17,15.6,2.49,92416944552.0,68732558281.0,0.2,0.2,-8.27,-36.33
2801,603035,常熟汽饰,10.66,0.38,0.04,7914.0,8405613.0,1.22,10.68,10.55,10.62,10.62,0.71,0.22,13.64,0.73,3905259873.0,3905259873.0,0.09,0.09,-19.36,-30.37
2802,605333,沪光股份,15.86,0.38,0.06,7496.0,11857748.0,1.65,15.91,15.65,15.65,15.8,0.78,0.16,60.8,2.19,7359680839.0,7359680839.0,0.19,0.51,-32.85,-46.47
2803,603801,志邦家居,5.27,0.38,0.02,23845.0,12496756.0,2.1,5.3,5.19,5.26,5.25,1.33,0.55,-6.07,0.77,2289032315.0,2289032315.0,0.0,0.0,-38.07,-39.84
2804,300935,盈建科,21.12,0.38,0.08,16203.0,34415905.0,4.8,21.7,20.69,20.85,21.04,1.4,2.69,-16.55,2.28,1677575962.0,1272680218.0,-0.09,0.19,-33.46,-30.39
2805,601827,三峰环境,7.91,0.38,0.03,21777.0,17192721.0,1.27,7.94,7.84,7.87,7.88,0.91,0.13,7.69,1.1,13224992403.0,13224992403.0,0.25,0.25,2.46,-3.54
2806,000791,甘肃能源,7.96,0.38,0.03,198748.0,156505782.86,3.4,8.01,7.74,7.8,7.93,1.67,1.03,13.25,1.74,25820964346.0,15407632997.0,0.25,0.25,-0.5,27.97
2807,300739,明阳电路,21.2,0.38,0.08,42588.0,91300482.58,3.74,21.87,21.08,21.18,21.12,1.13,1.41,135.27,2.88,7917249328.0,6423083928.0,-0.33,0.14,-26.57,15.78
2809,605589,圣泉集团,39.26,0.38,0.15,163300.0,649903814.0,3.48,40.54,39.18,39.3,39.11,1.47,1.93,46.84,3.21,33229212431.0,33210779861.0,-0.13,0.15,4.97,41.99
2810,002443,金洲管道,7.93,0.38,0.03,40470.0,32029949.0,1.52,7.98,7.86,7.93,7.9,0.72,0.78,25.85,1.18,4127846674.0,4127846674.0,0.25,0.0,-29.64,-2.46
2811,002968,新大正,7.96,0.38,0.03,18908.0,15111176.5,2.52,8.09,7.89,7.95,7.93,1.46,0.89,13.21,1.45,1801171153.0,1695571206.0,0.13,0.13,-30.6,-34.54
2812,688297,中无人机,39.22,0.38,0.15,14340.0,56094324.0,1.74,39.39,38.71,39.0,39.07,0.78,0.21,392.44,4.74,26473500000.0,26473500000.0,-0.08,0.23,-14.25,-17.98
2813,688805,健信超导,36.7,0.38,0.14,2330.0,8567042.0,3.91,37.45,36.02,36.48,36.56,0.53,0.69,66.42,5.15,6153856000.0,1230771200.0,0.0,0.38,-31.89,-12.28
2814,002850,科达利,176.89,0.38,0.67,19503.0,344077690.02,4.09,179.29,172.09,175.08,176.22,1.13,0.93,27.46,3.49,50645585868.0,37083201380.0,-0.21,-0.16,-14.03,13.86
2815,603633,徕木股份,5.35,0.38,0.02,38181.0,20592952.0,3.38,5.46,5.28,5.33,5.33,1.11,0.89,-15.94,1.31,2283437876.0,2283437876.0,-0.19,0.19,-36.23,-47.19
2816,601519,大智慧,7.85,0.38,0.03,94044.0,73638642.0,2.17,7.91,7.74,7.82,7.82,0.78,0.47,-131.95,12.04,15614906000.0,15614906000.0,0.0,-0.25,-21.89,-39.01
2817,002500,山西证券,5.35,0.38,0.02,78581.0,42018757.5,1.13,5.37,5.31,5.32,5.33,0.93,0.22,18.83,1.04,19205277776.0,19205277776.0,0.0,-0.19,-1.65,-9.48
2818,600004,白云机场,7.95,0.38,0.03,46395.0,36791325.0,1.52,7.99,7.87,7.92,7.92,0.92,0.2,30.55,1.0,20489094554.0,18815410350.0,0.0,0.0,-9.56,-15.96
2819,003009,中天火箭,51.7,0.37,0.19,21211.0,110111270.74,3.63,52.48,50.61,51.19,51.51,0.97,1.29,449.45,4.23,8515890511.0,8514333565.0,-0.33,0.19,-10.6,-34.17
2820,688573,信宇人,13.53,0.37,0.05,10567.0,14417594.0,3.19,13.83,13.4,13.4,13.48,1.54,1.99,-9.3,3.82,1322616870.0,720015524.0,0.15,0.15,-37.04,-40.63
2821,003006,百亚股份,13.44,0.37,0.05,15721.0,20951449.68,2.02,13.47,13.2,13.29,13.39,0.83,0.37,10.05,4.11,5774466298.0,5760020650.0,0.3,0.3,-26.68,-37.31
2822,300862,蓝盾光电,16.16,0.37,0.06,23937.0,39025005.2,4.04,16.66,16.01,16.1,16.1,1.54,1.58,-86.08,1.52,2983425296.0,2447771473.0,0.37,0.56,-31.7,-29.37
2824,600353,旭光电子,27.25,0.37,0.1,197323.0,545561955.0,5.78,28.37,26.8,27.27,27.15,1.41,2.38,169.19,12.04,22585104083.0,22585104083.0,-0.4,-0.04,62.59,69.78
2825,301088,戎美股份,10.97,0.37,0.04,3275.0,3603397.0,1.74,11.09,10.9,10.96,10.93,0.79,0.17,45.62,1.04,2500063000.0,2062360000.0,0.18,0.09,-20.51,-34.0
2827,601618,中国中冶,2.69,0.37,0.01,381448.0,102254416.0,1.49,2.7,2.66,2.68,2.68,1.21,0.21,8.52,0.54,55660455567.0,48023545567.0,-0.37,0.0,-7.56,-9.43
2828,688360,德马科技,13.74,0.37,0.05,13126.0,18107230.0,2.48,13.94,13.6,13.81,13.69,0.77,0.5,24.45,2.48,3623865465.0,3623865465.0,0.22,0.44,-24.13,-35.04
2829,688408,中信博,24.74,0.37,0.09,14648.0,36171150.0,2.39,24.98,24.39,24.66,24.65,1.27,0.67,-27.94,1.34,5419690020.0,5419690020.0,0.0,0.12,-41.28,-41.25
2830,002274,华昌化工,5.39,0.37,0.02,115769.0,61945314.39,2.79,5.41,5.26,5.35,5.37,1.36,1.23,26.5,0.99,5133245442.0,5055006811.0,0.37,0.19,-15.65,-2.88
2831,688008,澜起科技,223.83,0.37,0.83,268850.0,6068680688.0,4.58,230.98,220.77,228.45,223.0,1.06,2.35,80.6,13.41,273193025240.0,256232642735.0,0.58,1.29,36.9,90.01
2832,300185,通裕重工,2.71,0.37,0.01,255023.0,69090818.51,1.48,2.73,2.69,2.69,2.7,1.26,0.66,66.22,1.55,10938106453.0,10423903134.0,0.0,-0.37,-14.51,-4.58
2833,002657,中科金财,13.62,0.37,0.05,32073.0,43738480.21,2.51,13.8,13.46,13.5,13.57,0.85,0.95,-33.6,2.72,4631508172.0,4578055733.0,0.0,0.07,-35.91,-54.39
2834,000523,红棉股份,2.7,0.37,0.01,58389.0,15729233.8,2.23,2.72,2.66,2.67,2.69,1.02,0.44,26.1,2.53,4955764845.0,3577932416.0,0.37,0.37,-15.89,-28.38
2835,601966,玲珑轮胎,11.14,0.36,0.04,37789.0,41744819.0,1.62,11.15,10.97,11.05,11.1,0.89,0.26,241.27,0.72,16303419889.0,16303419889.0,0.36,0.45,-19.86,-23.12
2836,002752,昇兴股份,5.64,0.36,0.02,38431.0,21646580.0,1.78,5.68,5.58,5.61,5.62,0.85,0.39,9.09,1.54,5509820160.0,5501971259.0,0.0,0.18,-23.06,-13.76
2838,601188,龙江交通,2.82,0.36,0.01,41618.0,11723115.0,1.78,2.84,2.79,2.8,2.81,1.06,0.32,17.15,0.83,3681425160.0,3681425160.0,0.36,0.36,-12.69,-19.2
2839,603819,神力股份,11.11,0.36,0.04,17151.0,19118954.0,2.17,11.25,11.01,11.23,11.07,0.8,0.79,87.77,3.01,2418982378.0,2418982378.0,-0.27,-0.27,-27.24,-8.18
2841,301413,安培龙,56.1,0.36,0.2,21454.0,119670396.18,5.24,57.0,54.07,55.11,55.9,1.75,2.81,580.28,5.78,7176456738.0,4284627907.0,-0.53,-0.44,-26.9,-45.78
2842,603120,肯特催化,47.34,0.36,0.17,34468.0,165353612.0,8.86,50.22,46.04,46.5,47.17,1.61,9.09,55.25,3.59,4279536000.0,1794186000.0,-0.19,0.62,23.86,22.96
2843,603528,多伦科技,5.5,0.36,0.02,37466.0,20585624.0,2.55,5.55,5.41,5.45,5.48,0.99,0.53,-48.12,2.07,3882615721.0,3882615721.0,0.36,0.55,-31.68,-43.12
2844,605068,明新旭腾,13.75,0.36,0.05,9350.0,12917490.0,3.14,13.97,13.54,13.54,13.7,1.01,0.58,-36.17,1.45,2230229306.0,2230229306.0,-0.07,0.15,-47.8,-46.14
2845,002254,泰和新材,11.16,0.36,0.04,87500.0,97861428.0,2.43,11.28,11.01,11.01,11.12,0.91,1.03,151.42,1.36,9564758162.0,9493210565.0,-0.18,0.09,4.49,11.6
2846,301148,嘉戎技术,41.42,0.36,0.15,2331.0,9579167.0,3.0,41.67,40.43,41.2,41.27,0.54,0.4,628.18,2.81,4825309054.0,2438522974.0,0.36,0.39,-40.48,-12.17
2847,300996,普联软件,11.18,0.36,0.04,29270.0,32852596.66,2.69,11.35,11.05,11.16,11.14,0.83,0.88,187.98,3.42,4424941166.0,3724530959.0,-0.18,-0.09,-9.25,-4.85
2848,301568,思泰克,66.5,0.36,0.24,17984.0,121458294.0,4.86,69.23,66.01,66.25,66.26,1.19,3.78,64.94,6.82,6866683600.0,3165357440.0,-0.58,0.05,24.25,38.74
2849,000509,华塑控股,2.79,0.36,0.01,143125.0,39926033.0,3.6,2.83,2.73,2.77,2.78,1.13,1.33,-298.48,24.76,2994027265.0,2994018214.0,-0.36,0.0,-20.06,-19.6
2850,603193,润本股份,19.44,0.36,0.07,9412.0,18205995.0,2.37,19.59,19.13,19.25,19.37,1.04,0.91,37.36,3.63,7865294024.0,2008857944.0,0.0,0.21,-25.09,-18.9
2851,600820,隧道股份,5.57,0.36,0.02,46959.0,26035380.0,1.62,5.59,5.5,5.53,5.55,0.7,0.15,14.73,0.54,17512615244.0,17512615244.0,0.18,0.18,-7.01,-14.18
2852,301010,晶雪节能,14.13,0.36,0.05,6957.0,9877084.0,3.55,14.4,13.9,13.9,14.08,1.08,0.64,174.84,1.84,1526040000.0,1526040000.0,-0.07,-0.21,-31.41,-36.21
2853,002041,登海种业,8.42,0.36,0.03,45281.0,38021740.5,1.67,8.46,8.32,8.38,8.39,1.1,0.51,54.91,2.01,7409600000.0,7409600000.0,0.0,0.0,-14.6,-11.74
2854,002052,同洲电子,8.27,0.36,0.03,53560.0,44472994.0,3.03,8.4,8.15,8.18,8.24,1.01,0.78,239.85,22.34,6222676269.0,5701231772.0,0.0,-0.12,-16.46,-35.14
2855,300323,华灿光电,11.46,0.35,0.04,271605.0,313901988.18,4.03,11.79,11.33,11.42,11.42,1.15,2.29,91.77,2.8,18599566214.0,13610973309.0,-0.35,0.35,5.91,43.61
2857,002683,广东宏大,25.94,0.35,0.09,26219.0,67786300.0,2.28,26.19,25.6,25.86,25.85,0.83,0.39,47.62,2.95,19711418534.0,17290543495.0,0.35,0.08,-32.94,-45.22
2858,688178,万德斯,23.06,0.35,0.08,9726.0,22467033.0,6.09,23.7,22.3,22.75,22.98,1.18,1.14,43.13,2.11,1960050283.0,1960050283.0,0.26,0.35,-30.27,-4.04
2859,300698,万马科技,23.05,0.35,0.08,9164.0,21182713.0,2.39,23.33,22.78,23.0,22.97,1.07,0.77,127.38,5.77,3088700000.0,2732483986.0,-0.17,0.35,-42.14,-45.29
2860,603681,永冠新材,16.98,0.35,0.06,22885.0,39216997.0,3.37,17.35,16.78,16.91,16.92,0.81,0.96,37.69,1.2,4036856273.0,4036856273.0,-0.12,0.18,-1.79,-10.06
2862,688122,西部超导,50.96,0.35,0.18,34567.0,174979412.0,2.44,51.28,50.04,50.78,50.78,1.04,0.53,188.81,4.79,33106902767.0,33106902767.0,-0.12,-0.08,-26.76,-31.3
2863,600755,厦门国贸,5.79,0.35,0.02,51136.0,29549475.0,1.04,5.81,5.75,5.76,5.77,0.79,0.24,12.16,0.65,12376826152.0,12345197640.0,0.17,0.17,-2.36,-16.93
2864,301206,三元生物,22.69,0.35,0.08,3876.0,8781882.0,2.08,22.86,22.39,22.39,22.61,0.94,0.3,43.99,1.1,4590770133.0,2955953886.0,-0.26,-0.35,-10.77,-12.05
2865,603418,友升股份,43.1,0.35,0.15,2557.0,11003772.0,1.0,43.24,42.81,42.9,42.95,1.06,0.62,20.16,1.86,8321249936.0,1782814777.0,0.07,0.14,-13.61,-27.77
2867,600694,大商股份,14.22,0.35,0.05,11034.0,15612949.0,1.2,14.23,14.06,14.17,14.17,0.86,0.29,4.91,0.61,5386445148.0,5386445148.0,0.07,0.21,-8.14,-7.6
2868,600155,华创云信,5.66,0.35,0.02,112148.0,63571251.0,1.42,5.7,5.62,5.65,5.64,0.96,0.51,100.87,0.63,12528650420.0,12528650420.0,0.0,0.18,-8.71,-14.5
2869,600418,江淮汽车,20.68,0.34,0.07,177933.0,366669038.0,2.38,20.83,20.34,20.49,20.61,0.89,0.81,-19.23,3.7,46616405073.0,45165322478.0,0.0,0.0,-53.52,-58.22
2870,002828,贝肯能源,11.7,0.34,0.04,66343.0,77832495.0,3.69,11.88,11.45,11.49,11.66,0.99,3.3,-8.03,3.59,2351554920.0,2351554920.0,0.0,0.09,0.43,9.76
2871,000430,张家界,5.91,0.34,0.02,21254.0,12531882.0,1.53,5.94,5.85,5.86,5.89,0.95,0.57,3.91,2.63,4784945049.0,2189988832.0,0.17,0.0,-24.71,-23.84
2872,002103,广博股份,5.99,0.34,0.02,26991.0,16153043.0,2.01,6.04,5.92,5.95,5.97,1.05,0.7,39.34,2.55,3200294988.0,2324932172.0,-0.17,0.0,-26.23,-34.32
2873,301111,粤万年青,17.69,0.34,0.06,23116.0,41067354.0,6.18,18.35,17.26,17.72,17.63,1.41,1.44,-213.99,3.83,2830400000.0,2830400000.0,0.17,0.28,-5.85,-6.8
2875,300585,奥联电子,11.98,0.34,0.04,19394.0,23399234.0,3.77,12.28,11.83,11.83,11.94,1.16,1.13,-90.34,3.23,2049911110.0,2049911110.0,-0.42,-0.25,-36.71,-32.66
2876,603337,杰克科技,38.1,0.34,0.13,7273.0,27597010.0,1.4,38.24,37.71,37.98,37.97,0.53,0.16,17.68,3.51,18151285427.0,17793835037.0,0.08,-0.03,0.66,-11.19
2877,600679,上海凤凰,8.95,0.34,0.03,7448.0,6669718.0,1.68,9.01,8.86,8.86,8.92,0.97,0.22,91.62,2.11,4432883779.0,3076063600.0,-0.11,0.0,-19.66,-33.06
2878,002069,獐子岛,2.99,0.34,0.01,51709.0,15427924.0,3.02,3.03,2.94,2.98,2.98,1.37,0.73,207.76,77.45,2126225460.0,2123546420.0,0.34,0.34,-20.69,-19.84
2879,002449,国星光电,5.94,0.34,0.02,30340.0,18050004.22,1.35,5.98,5.9,5.97,5.92,1.07,0.49,-27.35,0.98,3673754384.0,3673754384.0,0.0,0.0,-24.81,-29.79
2880,603435,嘉德利,46.71,0.34,0.16,18822.0,88243783.0,4.47,47.98,45.9,46.48,46.55,1.75,5.27,84.55,10.07,21447715793.0,1666965087.0,-0.21,-0.17,196.38,196.38
2881,002400,省广集团,5.96,0.34,0.02,198392.0,117857208.92,1.85,5.99,5.88,5.92,5.94,1.01,1.15,169.68,2.08,10390289283.0,10287941123.0,0.17,0.17,-31.65,-32.81
2882,601377,兴业证券,6.15,0.33,0.02,174373.0,107094121.0,0.65,6.16,6.12,6.13,6.13,0.67,0.2,16.9,0.94,53111321858.0,53111321858.0,0.16,0.16,4.77,-17.12
2884,600892,大晟文化,3.02,0.33,0.01,36617.0,11060771.0,2.33,3.06,2.99,3.01,3.01,1.2,0.65,-24.76,192.65,1689581848.0,1689144999.0,0.0,0.0,-15.64,-17.49
2885,301188,力诺药包,36.36,0.33,0.12,61877.0,228485419.4,5.46,37.79,35.81,35.99,36.24,1.3,2.31,59.31,5.03,9727631321.0,9727631321.0,-0.66,0.03,31.41,107.77
2886,600217,中再资环,3.07,0.33,0.01,30932.0,9478346.0,1.31,3.08,3.04,3.06,3.06,0.72,0.19,-49.11,1.79,5088996776.0,5088996776.0,-0.32,0.33,-17.69,-24.75
2887,601728,中国电信,6.04,0.33,0.02,585868.0,354204546.0,1.83,6.1,5.99,6.03,6.02,1.1,0.08,18.8,1.2,552703117742.0,468883561342.0,0.17,0.0,3.78,-2.74
2888,600689,上海三毛,9.02,0.33,0.03,12605.0,11396949.0,2.67,9.15,8.91,9.0,8.99,1.5,0.83,114.04,3.85,1812941914.0,1372881370.0,0.11,0.33,-32.23,-32.79
2889,002708,光洋股份,9.15,0.33,0.03,42684.0,39159363.0,2.52,9.27,9.04,9.14,9.12,0.74,0.83,40.11,2.91,5143196398.0,4727407442.0,-0.11,-0.22,-29.67,-31.1
2890,600300,维维股份,3.07,0.33,0.01,78102.0,23894891.0,1.31,3.08,3.04,3.05,3.06,1.08,0.48,14.75,1.4,4964626493.0,4964626493.0,0.0,0.0,-10.23,-9.97
2891,688163,赛伦生物,30.09,0.33,0.1,5694.0,17289321.0,3.3,30.79,29.8,29.8,29.99,0.84,0.53,1435.33,3.0,3256339800.0,3256339800.0,-0.2,0.13,-18.1,39.89
2892,002264,新 华 都,6.04,0.33,0.02,52057.0,31396437.0,2.16,6.09,5.96,6.07,6.02,0.91,0.8,12.98,2.16,4347660252.0,3931483547.0,0.17,0.33,-23.83,-30.81
2893,600398,海澜之家,6.01,0.33,0.02,129601.0,77649493.0,1.67,6.04,5.94,5.98,5.99,1.14,0.27,7.6,1.67,28864649479.0,28864649479.0,-0.33,0.17,0.67,6.56
2894,301353,普莱得,15.1,0.33,0.05,6094.0,9243393.7,2.99,15.39,14.94,15.06,15.05,1.47,1.49,32.63,1.51,1917954782.0,616485782.0,0.13,0.27,-28.87,-25.17
2895,301036,双乐股份,18.34,0.33,0.06,6356.0,11655907.0,3.67,18.79,18.12,18.79,18.28,1.45,0.9,-85.5,1.13,1834000000.0,1291762036.0,0.16,0.6,-32.1,-46.22
2896,600573,惠泉啤酒,9.03,0.33,0.03,22330.0,20074813.0,2.0,9.08,8.9,8.92,9.0,0.98,0.89,68.62,1.68,2257500000.0,2257500000.0,0.11,0.22,-29.12,-23.67
2897,600794,保税科技,3.01,0.33,0.01,24088.0,7262522.0,1.67,3.04,2.99,3.0,3.0,0.74,0.2,38.99,1.46,3612457993.0,3612457993.0,-0.33,0.0,-16.16,-22.42
2898,000908,石药景峰,6.28,0.32,0.02,121596.0,76341087.0,4.15,6.42,6.16,6.19,6.26,0.83,1.38,752.69,5.29,11049965849.0,5524981668.0,-0.16,-0.32,-10.67,27.64
2899,605118,力鼎光电,28.13,0.32,0.09,9022.0,25592354.0,3.39,28.75,27.8,28.5,28.04,0.89,0.22,41.06,7.74,11568884450.0,11501470905.0,0.0,0.32,-34.2,-5.64
2900,601818,光大银行,3.16,0.32,0.01,705838.0,222280595.0,0.95,3.16,3.13,3.14,3.15,1.03,0.15,4.07,0.37,186710341353.0,146645537173.0,0.0,0.0,-0.63,-6.78
2901,603848,好太太,12.38,0.32,0.04,5909.0,7309314.0,1.78,12.48,12.26,12.34,12.34,0.72,0.15,30.65,1.97,4981792606.0,4981792606.0,0.08,0.0,-18.87,-31.49
2902,688191,智洋创新,19.03,0.32,0.06,32315.0,62028482.0,3.8,19.58,18.86,19.14,18.97,0.92,0.99,-139.6,7.16,6241892104.0,6241892104.0,0.16,0.69,-33.79,-17.22
2903,300074,华平股份,3.17,0.32,0.01,85382.0,27265716.0,3.48,3.24,3.13,3.13,3.16,1.46,1.55,-136.93,2.04,1744475092.0,1742989155.0,-0.31,-0.31,-20.35,-31.24
2904,600999,招商证券,18.91,0.32,0.06,258692.0,489190202.0,1.17,19.0,18.78,18.85,18.85,0.94,0.35,12.57,1.37,164451321901.0,140350119694.0,0.0,-0.05,26.74,16.8
2906,601012,隆基绿能,12.61,0.32,0.04,597920.0,752735850.0,2.07,12.71,12.45,12.6,12.57,1.64,0.79,-12.44,1.89,95559451956.0,95559356801.0,-0.08,-0.16,-27.49,-30.71
2908,688420,美腾科技,18.89,0.32,0.06,2336.0,4428031.0,2.87,19.19,18.65,18.83,18.83,0.99,0.26,107.9,1.17,1670442700.0,1670442700.0,0.0,0.32,-24.05,-20.86
2909,600883,博闻科技,6.33,0.32,0.02,19659.0,12471605.0,3.01,6.45,6.26,6.32,6.31,1.36,0.83,36.43,1.53,1494437040.0,1494437040.0,0.0,0.0,-21.76,-21.17
2910,601163,三角轮胎,12.62,0.32,0.04,13939.0,17509586.0,1.27,12.64,12.48,12.54,12.58,0.91,0.17,11.59,0.73,10096000000.0,10096000000.0,0.24,0.24,-6.86,-9.14
2911,600793,宜宾纸业,12.64,0.32,0.04,26623.0,33439645.0,2.78,12.71,12.36,12.5,12.6,1.15,1.5,-21.6,9.87,2236066585.0,2236066585.0,0.48,0.48,-28.99,-40.09
