ticker,main_net_inflow,main_net_pct,super_large_net_inflow,super_large_net_pct,large_net_inflow,large_net_pct,medium_net_inflow,medium_net_pct,small_net_inflow,small_net_pct
002460,145342879.0,8.07,67861983.0,3.77,77480896.0,4.3,-2566096.0,-0.14,-142776784.0,-7.93
000815,142956688.0,6.95,163553600.0,7.95,-20596912.0,-1.0,-89694240.0,-4.36,-53262448.0,-2.59
300390,141966012.0,7.44,87456876.0,4.59,54509136.0,2.86,-20602368.0,-1.08,-121363632.0,-6.36
605117,139170286.0,12.9,70860592.0,6.57,68309694.0,6.33,-61396496.0,-5.69,-77782393.0,-7.21
301666,138355447.0,11.23,67412711.0,5.47,70942736.0,5.76,-138311088.0,-11.23,-44373.0,0.0
000630,136950347.0,12.09,95597418.0,8.44,41352929.0,3.65,-51195296.0,-4.52,-85755059.0,-7.57
600989,129089379.0,7.45,96660739.0,5.58,32428640.0,1.87,6815696.0,0.39,-136150576.0,-7.86
002916,123525765.0,7.61,15418165.0,0.95,108107600.0,6.66,-25188384.0,-1.55,-98337376.0,-6.06
600795,122466333.0,16.14,118940508.0,15.67,3525825.0,0.46,-76197882.0,-10.04,-46268451.0,-6.1
002498,121377861.0,29.36,101081559.0,24.45,20296302.0,4.91,-56671808.0,-13.71,-64706053.0,-15.65
600550,118967192.0,19.49,123872992.0,20.29,-4905800.0,-0.8,-35687878.0,-5.85,-83151163.0,-13.62
600875,117414249.0,9.92,129982441.0,10.98,-12568192.0,-1.06,-21913280.0,-1.85,-95511921.0,-8.07
603259,116536192.0,4.69,47573744.0,1.91,68962448.0,2.78,42593456.0,1.71,-159117216.0,-6.4
002738,114893723.0,11.24,33771995.0,3.3,81121728.0,7.94,-11246672.0,-1.1,-103647037.0,-10.14
688676,114155193.0,18.38,53154900.0,8.56,61000293.0,9.82,-37326577.0,-6.01,-76945539.0,-12.39
000725,111611200.0,2.4,369785536.0,7.96,-258174336.0,-5.56,-107998480.0,-2.33,-3612704.0,-0.08
605376,110858663.0,8.77,144725559.0,11.45,-33866896.0,-2.68,-88304016.0,-6.99,-22524512.0,-1.78
002240,108684854.0,8.14,53945190.0,4.04,54739664.0,4.1,-6393728.0,-0.48,-102291120.0,-7.67
600362,108139440.0,5.14,66680432.0,3.17,41459008.0,1.97,-76764144.0,-3.65,-31379824.0,-1.49
603399,105306782.0,16.62,110424192.0,17.43,-5117410.0,-0.81,-24955642.0,-3.94,-80351141.0,-12.68
000547,101246476.0,11.94,93743816.0,11.06,7502660.0,0.89,-45845104.0,-5.41,-55401374.0,-6.54
600938,101078880.0,6.26,22810112.0,1.41,78268768.0,4.85,4151792.0,0.26,-105240640.0,-6.52
002008,98030703.0,4.63,65625487.0,3.1,32405216.0,1.53,5998512.0,0.28,-104029184.0,-4.92
002428,97968608.0,3.85,24447280.0,0.96,73521328.0,2.89,7737920.0,0.3,-105706528.0,-4.15
603678,97947218.0,23.68,150764061.0,36.45,-52816843.0,-12.77,-67492441.0,-16.32,-30454776.0,-7.36
002229,97165256.0,45.65,93130314.0,43.75,4034942.0,1.9,-39512765.0,-18.56,-57652491.0,-27.09
600909,95220997.0,9.65,42863557.0,4.34,52357440.0,5.31,-43354672.0,-4.39,-51861927.0,-5.26
603629,94306992.0,1.79,221159360.0,4.2,-126852368.0,-2.41,-217852880.0,-4.14,123558416.0,2.35
601868,91837536.0,10.4,72919614.0,8.26,18917922.0,2.14,-46190636.0,-5.23,-45673205.0,-5.17
601600,91710448.0,3.97,56547664.0,2.45,35162784.0,1.52,21988832.0,0.95,-113698320.0,-4.92
000688,90748946.0,12.95,57748995.0,8.24,32999951.0,4.71,-11110924.0,-1.59,-79638022.0,-11.36
002028,90704433.0,9.23,87008897.0,8.85,3695536.0,0.38,-67628320.0,-6.88,-23076120.0,-2.35
002466,89759872.0,5.05,47406928.0,2.67,42352944.0,2.38,-20417248.0,-1.15,-69342640.0,-3.9
000603,89338624.0,5.57,81926224.0,5.11,7412400.0,0.46,-60695520.0,-3.78,-28643104.0,-1.79
300001,88103881.0,17.86,37500339.0,7.6,50603542.0,10.26,-40485985.0,-8.21,-47617898.0,-9.65
300014,87617482.0,6.7,73693418.0,5.64,13924064.0,1.07,-22992928.0,-1.76,-64624544.0,-4.95
600595,87076841.0,15.39,60397664.0,10.68,26679177.0,4.72,-32109408.0,-5.68,-54980772.0,-9.72
002353,86627938.0,28.77,164329699.0,54.57,-77701761.0,-25.8,-46437307.0,-15.42,-40190631.0,-13.35
600010,85867353.0,18.19,28363624.0,6.01,57503729.0,12.18,-37365635.0,-7.92,-48497318.0,-10.27
600150,85555194.0,5.55,80526186.0,5.22,5029008.0,0.33,-58587088.0,-3.8,-27021440.0,-1.75
000661,85059735.0,8.47,40376251.0,4.02,44683484.0,4.45,-43059680.0,-4.29,-42000060.0,-4.18
001208,84176632.0,32.94,57334815.0,22.43,26841817.0,10.5,-27010013.0,-10.57,-57166619.0,-22.37
300062,82631747.0,27.93,82931308.0,28.03,-299561.0,-0.1,-32078195.0,-10.84,-50553553.0,-17.09
002812,81336176.0,12.78,63208263.0,9.93,18127913.0,2.85,-56424874.0,-8.86,-24911303.0,-3.91
002532,78460690.0,6.51,49716690.0,4.13,28744000.0,2.39,-15494000.0,-1.29,-62966704.0,-5.23
002497,78123868.0,13.58,48542495.0,8.44,29581373.0,5.14,-33804932.0,-5.88,-44318937.0,-7.71
000426,77265296.0,3.56,-13465872.0,-0.62,90731168.0,4.18,-97681904.0,-4.5,20416624.0,0.94
002138,75773141.0,5.73,-38972651.0,-2.95,114745792.0,8.68,-14887152.0,-1.13,-60886000.0,-4.61
301358,75283173.0,10.24,65648356.0,8.93,9634817.0,1.31,-48073701.0,-6.54,-27209476.0,-3.7
000533,74775869.0,32.56,82973277.0,36.12,-8197408.0,-3.57,-32293206.0,-14.06,-42482663.0,-18.5
002192,72249412.0,7.89,21344242.0,2.33,50905170.0,5.56,-28288784.0,-3.09,-43960625.0,-4.8
003001,71484643.0,14.76,66712955.0,13.77,4771688.0,0.99,-33263383.0,-6.87,-38221260.0,-7.89
300835,71437699.0,14.68,23783565.0,4.89,47654134.0,9.8,-24088417.0,-4.95,-47349283.0,-9.73
002463,71434432.0,1.82,23124992.0,0.59,48309440.0,1.23,-23878784.0,-0.61,-47555632.0,-1.21
301396,71424080.0,3.34,-68998560.0,-3.22,140422640.0,6.56,-5211248.0,-0.24,-66212848.0,-3.09
000783,70690930.0,9.17,54046696.0,7.01,16644234.0,2.16,-18067897.0,-2.34,-52623032.0,-6.82
300919,70430712.0,12.67,1176816.0,0.21,69253896.0,12.46,-16413464.0,-2.95,-54017248.0,-9.72
600984,68137052.0,41.2,66843296.0,40.41,1293756.0,0.78,-33155112.0,-20.05,-34981941.0,-21.15
000811,67682688.0,3.69,100103200.0,5.45,-32420512.0,-1.77,-56796960.0,-3.09,-10885744.0,-0.59
301377,67077959.0,9.66,13466790.0,1.94,53611169.0,7.72,-67354080.0,-9.7,276117.0,0.04
002837,66938649.0,5.31,48087417.0,3.82,18851232.0,1.5,-37885088.0,-3.01,-29053552.0,-2.31
600406,66800651.0,4.91,63676907.0,4.68,3123744.0,0.23,-8721760.0,-0.64,-58088544.0,-4.27
002298,65984392.0,33.54,53931275.0,27.41,12053117.0,6.13,-21908813.0,-11.13,-44075579.0,-22.4
002218,64872575.0,34.84,64876207.0,34.84,-3632.0,0.0,-23084196.0,-12.4,-41788379.0,-22.44
603115,63938081.0,11.45,24793826.0,4.44,39144255.0,7.01,-34653468.0,-6.21,-29298281.0,-5.25
000703,63249851.0,7.37,9264580.0,1.08,53985271.0,6.29,-11050372.0,-1.29,-52199468.0,-6.09
000933,62934107.0,5.23,69252395.0,5.75,-6318288.0,-0.52,18152256.0,1.51,-81086367.0,-6.73
600166,61888368.0,19.75,23953565.0,7.64,37934803.0,12.11,-25454168.0,-8.12,-36436049.0,-11.63
601126,61334782.0,11.21,17175289.0,3.14,44159493.0,8.07,-37327088.0,-6.82,-24007694.0,-4.39
002340,59479441.0,16.37,51894097.0,14.28,7585344.0,2.09,-31693626.0,-8.72,-27785816.0,-7.65
002979,58101116.0,9.04,7670305.0,1.19,50430811.0,7.85,29313618.0,4.56,-87414733.0,-13.61
002202,57928162.0,7.38,58734847.0,7.48,-806685.0,-0.1,-12037080.0,-1.53,-45891077.0,-5.85
000960,57810574.0,7.6,50207590.0,6.6,7602984.0,1.0,-25838534.0,-3.4,-31972039.0,-4.2
603619,57700254.0,19.98,73196720.0,25.34,-15496466.0,-5.37,-24955339.0,-8.64,-32744914.0,-11.34
300179,57646415.0,6.96,17968143.0,2.17,39678272.0,4.79,32372466.0,3.91,-90018881.0,-10.88
600900,56328727.0,4.2,41997175.0,3.13,14331552.0,1.07,-41833312.0,-3.12,-14492544.0,-1.08
301158,56122462.0,21.81,51542035.0,20.03,4580427.0,1.78,-16525368.0,-6.42,-39597095.0,-15.39
688690,55994700.0,16.8,58414007.0,17.53,-2419307.0,-0.73,-23475481.0,-7.04,-32511880.0,-9.76
600309,54691756.0,3.06,453964.0,0.03,54237792.0,3.03,-46130016.0,-2.58,-8584288.0,-0.48
605189,54483814.0,20.95,40420925.0,15.54,14062889.0,5.41,-22860919.0,-8.79,-31622897.0,-12.16
600745,54038428.0,12.14,14077584.0,3.16,39960844.0,8.98,-19747607.0,-4.44,-34258806.0,-7.7
000155,53323065.0,8.76,23046152.0,3.79,30276913.0,4.98,4439460.0,0.73,-57762525.0,-9.49
688353,53217884.0,9.98,54220522.0,10.17,-1002638.0,-0.19,-14743100.0,-2.77,-38474783.0,-7.22
002173,53115572.0,10.02,34155426.0,6.44,18960146.0,3.58,-13727908.0,-2.59,-39387663.0,-7.43
300209,52635872.0,2.24,90727312.0,3.87,-38091440.0,-1.62,-15921616.0,-0.68,-36714240.0,-1.57
300049,52409578.0,9.7,23967299.0,4.44,28442279.0,5.27,-25207138.0,-4.67,-27202440.0,-5.04
002415,51678688.0,3.5,-9877712.0,-0.67,61556400.0,4.17,833888.0,0.06,-52512576.0,-3.55
002870,50321628.0,17.34,38687552.0,13.33,11634076.0,4.01,-30169819.0,-10.39,-20151809.0,-6.94
600468,50095368.0,23.45,25512604.0,11.94,24582764.0,11.51,-23511243.0,-11.0,-26582462.0,-12.44
601208,50080952.0,3.9,33749080.0,2.63,16331872.0,1.27,-11112944.0,-0.86,-38980608.0,-3.03
688800,49545135.0,14.95,46077254.0,13.9,3467881.0,1.05,-26757023.0,-8.07,-22773183.0,-6.87
600664,49367874.0,3.1,36066978.0,2.26,13300896.0,0.83,-63083872.0,-3.96,13714800.0,0.86
300779,48855634.0,5.06,37054635.0,3.84,11800999.0,1.22,-57838016.0,-5.99,8982375.0,0.93
688387,48726229.0,13.97,11463540.0,3.29,37262689.0,10.69,-5194500.0,-1.49,-43531729.0,-12.48
600999,47733752.0,9.71,46546248.0,9.46,1187504.0,0.24,-19026219.0,-3.87,-28705646.0,-5.84
600206,47684684.0,2.36,2013292.0,0.1,45671392.0,2.26,-1292560.0,-0.06,-46387984.0,-2.3
002412,47262797.0,20.87,29563982.0,13.05,17698815.0,7.82,-3568158.0,-1.58,-43694639.0,-19.29
000338,46650338.0,3.6,7369058.0,0.57,39281280.0,3.03,-5778512.0,-0.45,-40871840.0,-3.15
600343,46351853.0,12.62,21156181.0,5.76,25195672.0,6.86,-23497144.0,-6.4,-22860046.0,-6.23
600111,46343050.0,4.08,73720260.0,6.49,-27377210.0,-2.41,-21711040.0,-1.91,-24643968.0,-2.17
000608,46190262.0,19.16,21479482.0,8.91,24710780.0,10.25,-27280394.0,-11.31,-18909868.0,-7.84
600601,45649892.0,4.92,25409683.0,2.74,20240209.0,2.18,-5869600.0,-0.63,-39801435.0,-4.29
002112,45603126.0,20.07,34193988.0,15.05,11409138.0,5.02,-15486700.0,-6.81,-30116426.0,-13.25
002938,45561030.0,4.18,53617334.0,4.92,-8056304.0,-0.74,-2969888.0,-0.27,-42591152.0,-3.91
002879,45225762.0,11.19,34532081.0,8.54,10693681.0,2.64,-23208885.0,-5.74,-22016878.0,-5.45
603308,44725034.0,6.77,11307583.0,1.71,33417451.0,5.06,-25951730.0,-3.93,-18773305.0,-2.84
688679,44608882.0,37.98,15123434.0,12.88,29485448.0,25.1,-3619428.0,-3.08,-40989455.0,-34.9
601918,44467570.0,13.99,14005680.0,4.41,30461890.0,9.58,-17734576.0,-5.58,-26712315.0,-8.4
688260,44450921.0,10.31,67769586.0,15.71,-23318665.0,-5.41,-25435097.0,-5.9,-19015824.0,-4.41
002709,44213551.0,3.89,31285567.0,2.75,12927984.0,1.14,7699520.0,0.68,-51913072.0,-4.57
300769,43696789.0,10.72,12980420.0,3.18,30716369.0,7.53,-26669494.0,-6.54,-17027295.0,-4.18
603127,43571634.0,2.29,41269378.0,2.17,2302256.0,0.12,-31958176.0,-1.68,-11608624.0,-0.61
300433,43509385.0,2.74,39108137.0,2.46,4401248.0,0.28,-28990960.0,-1.83,-14518416.0,-0.91
002300,43345579.0,26.12,37306513.0,22.48,6039066.0,3.64,-12621551.0,-7.6,-30724028.0,-18.51
601869,42390176.0,1.53,47381440.0,1.71,-4991264.0,-0.18,-76475232.0,-2.76,34157088.0,1.23
300568,42249948.0,11.47,4956582.0,1.35,37293366.0,10.12,-23786675.0,-6.46,-18463273.0,-5.01
688195,41956887.0,6.93,26260472.0,4.34,15696415.0,2.59,-4418143.0,-0.73,-37538745.0,-6.2
601727,41783411.0,12.75,39244828.0,11.98,2538583.0,0.77,-13116983.0,-4.0,-28659759.0,-8.75
300444,41726982.0,7.61,17232895.0,3.14,24494087.0,4.47,-9400535.0,-1.71,-32326447.0,-5.9
601212,41470141.0,7.38,18412485.0,3.28,23057656.0,4.1,-18071219.0,-3.22,-23399918.0,-4.17
301362,41098586.0,9.12,12904080.0,2.86,28194506.0,6.26,-2815615.0,-0.63,-38282971.0,-8.5
002900,41067518.0,14.96,39986421.0,14.57,1081097.0,0.39,-11971713.0,-4.36,-29095804.0,-10.6
301292,40986177.0,8.48,27131137.0,5.61,13855040.0,2.87,-16837787.0,-3.48,-24148391.0,-5.0
600487,40738656.0,0.66,39184064.0,0.63,1554592.0,0.03,-21936320.0,-0.35,-18577536.0,-0.3
002515,40676175.0,7.35,29763925.0,5.38,10912250.0,1.97,5413006.0,0.98,-46089181.0,-8.33
600489,40488015.0,3.12,29336191.0,2.26,11151824.0,0.86,4200960.0,0.32,-44686672.0,-3.45
300497,39949238.0,10.87,34776523.0,9.46,5172715.0,1.41,-14688865.0,-4.0,-25260373.0,-6.87
600282,39745085.0,22.52,22571701.0,12.79,17173384.0,9.73,-32740944.0,-18.56,-7004141.0,-3.97
002256,39636329.0,18.42,20570123.0,9.56,19066206.0,8.86,-13682934.0,-6.36,-25953395.0,-12.06
301550,39554804.0,12.06,46249078.0,14.11,-6694274.0,-2.04,-4836911.0,-1.48,-34717894.0,-10.59
600141,39505689.0,9.39,34612070.0,8.23,4893619.0,1.16,-20687729.0,-4.92,-18823861.0,-4.48
000400,39299085.0,7.9,28093960.0,5.65,11205125.0,2.25,-12802179.0,-2.57,-26496905.0,-5.33
301566,38752981.0,10.0,18951181.0,4.89,19801800.0,5.11,-4999779.0,-1.29,-33753201.0,-8.71
600893,38709671.0,7.17,26261814.0,4.86,12447857.0,2.31,-9885916.0,-1.83,-29047114.0,-5.38
601669,38656884.0,9.76,31731090.0,8.01,6925794.0,1.75,-26314246.0,-6.65,-12343127.0,-3.12
002716,37923266.0,5.17,34837524.0,4.75,3085742.0,0.42,-23260028.0,-3.17,-14663239.0,-2.0
002545,37865624.0,6.74,28058465.0,4.99,9807159.0,1.75,-26498304.0,-4.72,-11367319.0,-2.02
300763,37396798.0,8.15,28371291.0,6.19,9025507.0,1.97,-13315189.0,-2.9,-24081610.0,-5.25
001203,36648064.0,9.57,4317865.0,1.13,32330199.0,8.44,10154255.0,2.65,-46802319.0,-12.22
300033,36375842.0,2.79,76565954.0,5.87,-40190112.0,-3.08,-36541872.0,-2.8,166002.0,0.01
603026,35839355.0,9.57,23783732.0,6.35,12055623.0,3.22,-11944106.0,-3.19,-23895250.0,-6.38
600227,35620791.0,9.28,23224236.0,6.05,12396555.0,3.23,-18975986.0,-4.94,-16612005.0,-4.33
603606,35405639.0,9.96,8923185.0,2.51,26482454.0,7.45,-3516937.0,-0.99,-31884792.0,-8.97
301018,35372543.0,5.62,24826869.0,3.95,10545674.0,1.68,-12134758.0,-1.93,-23237785.0,-3.69
300679,35034384.0,8.52,36426180.0,8.86,-1391796.0,-0.34,-13071240.0,-3.18,-21963144.0,-5.34
603567,34861074.0,7.81,28901322.0,6.48,5959752.0,1.34,-10841742.0,-2.43,-24035504.0,-5.39
002756,34765588.0,6.69,-4780907.0,-0.92,39546495.0,7.61,4941371.0,0.95,-39706959.0,-7.64
300593,34726866.0,9.34,13161354.0,3.54,21565512.0,5.8,-11293593.0,-3.04,-23433272.0,-6.3
600379,34437953.0,25.21,20706334.0,15.16,13731619.0,10.05,-14626978.0,-10.71,-19810975.0,-14.5
300450,34420102.0,6.25,12659703.0,2.3,21760399.0,3.95,-26162159.0,-4.75,-8257942.0,-1.5
601606,34049141.0,9.09,22680894.0,6.06,11368247.0,3.04,6052896.0,1.62,-40099283.0,-10.71
603588,33833168.0,8.02,26143316.0,6.2,7689852.0,1.82,-388432.0,-0.09,-33432006.0,-7.93
300975,33747317.0,3.98,8870508.0,1.05,24876809.0,2.93,9005760.0,1.06,-42753088.0,-5.04
600546,33687085.0,19.7,15884677.0,9.29,17802408.0,10.41,-17719907.0,-10.36,-15960818.0,-9.33
300265,33443816.0,7.43,9161038.0,2.04,24282778.0,5.39,-10929888.0,-2.43,-22513928.0,-5.0
000519,32596984.0,9.06,9250960.0,2.57,23346024.0,6.49,-5810251.0,-1.61,-26786734.0,-7.44
603659,32586254.0,10.11,14773310.0,4.59,17812944.0,5.53,-10985528.0,-3.41,-21600726.0,-6.7
002625,32367573.0,8.46,27469166.0,7.18,4898407.0,1.28,-21142861.0,-5.53,-11224712.0,-2.93
002273,31777066.0,5.68,39902334.0,7.14,-8125268.0,-1.45,-17998981.0,-3.22,-13778084.0,-2.46
001206,31612992.0,14.47,33635838.0,15.39,-2022846.0,-0.93,-13332802.0,-6.1,-18280191.0,-8.36
600096,31455796.0,7.49,13507861.0,3.22,17947935.0,4.28,-2519629.0,-0.6,-28960103.0,-6.9
601399,31438557.0,21.66,14619808.0,10.07,16818749.0,11.59,-13240012.0,-9.12,-18202053.0,-12.54
301013,31394505.0,3.59,14163020.0,1.62,17231485.0,1.97,36253856.0,4.14,-67648352.0,-7.73
000962,31328882.0,4.98,18606693.0,2.96,12722189.0,2.02,-8337382.0,-1.33,-22991500.0,-3.65
300037,31076644.0,8.31,5150014.0,1.38,25926630.0,6.93,-3707569.0,-0.99,-27369075.0,-7.31
601619,30976372.0,16.78,19265136.0,10.43,11711236.0,6.34,-6780783.0,-3.67,-24195590.0,-13.1
603191,30885640.0,20.14,17110083.0,11.16,13775557.0,8.98,-17286218.0,-11.27,-13599422.0,-8.87
688618,30884353.0,29.98,19291085.0,18.73,11593268.0,11.26,-16811556.0,-16.32,-14072797.0,-13.66
002774,30698812.0,22.68,30291770.0,22.38,407042.0,0.3,-14314136.0,-10.58,-16384676.0,-12.11
300688,30551802.0,8.15,6994121.0,1.87,23557681.0,6.29,-6843199.0,-1.83,-23708602.0,-6.33
688677,30060798.0,15.58,5291783.0,2.74,24769015.0,12.83,8438200.0,4.37,-38499000.0,-19.95
300571,29640946.0,11.33,5381161.0,2.06,24259785.0,9.27,8087631.0,3.09,-37728577.0,-14.42
600331,29492926.0,5.48,5023782.0,0.93,24469144.0,4.55,-26756827.0,-4.97,-2767155.0,-0.51
000011,29486279.0,34.21,13715993.0,15.91,15770286.0,18.3,-11702629.0,-13.58,-17783652.0,-20.63
002965,29463564.0,13.26,7689699.0,3.46,21773865.0,9.8,-20602284.0,-9.28,-8861280.0,-3.99
300689,29226855.0,10.57,21391484.0,7.74,7835371.0,2.83,-19489033.0,-7.05,-9737823.0,-3.52
601877,29124301.0,9.08,22778347.0,7.1,6345954.0,1.98,-19766477.0,-6.16,-9362823.0,-2.92
301086,28775092.0,10.14,1987627.0,0.7,26787465.0,9.44,-14687480.0,-5.17,-14087612.0,-4.96
600066,28529958.0,13.33,-7078715.0,-3.31,35608673.0,16.64,-16584145.0,-7.75,-11948998.0,-5.58
001382,27875486.0,27.04,13583950.0,13.18,14291536.0,13.86,-9497252.0,-9.21,-18378234.0,-17.83
002859,27769656.0,3.45,12950536.0,1.61,14819120.0,1.84,-15596487.0,-1.94,-12173168.0,-1.51
600879,27737541.0,4.3,11738647.0,1.82,15998894.0,2.48,-13226056.0,-2.05,-14517554.0,-2.25
300606,27601995.0,11.19,13830953.0,5.61,13771042.0,5.58,6819978.0,2.76,-34421973.0,-13.95
000596,27581124.0,4.86,-810900.0,-0.14,28392024.0,5.01,-15763289.0,-2.78,-11817834.0,-2.08
300558,27201072.0,4.68,7660682.0,1.32,19540390.0,3.36,-16031465.0,-2.76,-11169607.0,-1.92
688411,27183680.0,11.67,27830973.0,11.95,-647293.0,-0.28,-17165799.0,-7.37,-10017881.0,-4.3
001337,27117187.0,4.88,33570956.0,6.04,-6453769.0,-1.16,-11141239.0,-2.0,-15975948.0,-2.87
688498,26983440.0,0.56,-54307792.0,-1.12,81291232.0,1.68,-25550024.0,-0.53,-1433404.0,-0.03
002361,26962315.0,9.22,8206228.0,2.81,18756087.0,6.41,-10850663.0,-3.71,-16111653.0,-5.51
601995,26803523.0,5.88,9357184.0,2.05,17446339.0,3.83,-19519775.0,-4.28,-7283749.0,-1.6
605196,26699170.0,3.99,14367479.0,2.15,12331691.0,1.84,-6225223.0,-0.93,-20492030.0,-3.06
688796,26679478.0,8.1,7863947.0,2.39,18815531.0,5.71,-19543871.0,-5.94,-7135606.0,-2.17
002580,26668832.0,8.97,8703469.0,2.93,17965363.0,6.05,-5412159.0,-1.82,-21256674.0,-7.15
301150,26503515.0,4.91,9465887.0,1.75,17037628.0,3.16,-17558868.0,-3.25,-8944647.0,-1.66
688256,26469552.0,0.47,-601633424.0,-10.6,628102976.0,11.07,-25476605.0,-0.45,-992936.0,-0.02
002539,26412881.0,13.68,11781634.0,6.1,14631247.0,7.58,-17687412.0,-9.16,-8725470.0,-4.52
600887,26401571.0,4.09,18420762.0,2.85,7980809.0,1.23,-9939187.0,-1.54,-16484152.0,-2.55
000070,26334749.0,6.41,8515009.0,2.07,17819740.0,4.34,-24546897.0,-5.97,-1787852.0,-0.44
002176,26322987.0,7.28,16741374.0,4.63,9581613.0,2.65,-17760992.0,-4.91,-8561997.0,-2.37
002388,26211229.0,15.55,2464468.0,1.46,23746761.0,14.09,-2625190.0,-1.56,-23586039.0,-14.0
603773,26167626.0,3.1,33067765.0,3.92,-6900139.0,-0.82,-22583456.0,-2.68,-3584167.0,-0.42
002165,26164044.0,9.24,7507903.0,2.65,18656141.0,6.59,4657186.0,1.65,-30821231.0,-10.89
002850,26093770.0,7.58,8231575.0,2.39,17862195.0,5.19,1842281.0,0.53,-27936051.0,-8.11
002955,25784654.0,7.95,23065735.0,7.11,2718919.0,0.84,28321782.0,8.73,-54106436.0,-16.69
300201,25720596.0,6.36,11186562.0,2.77,14534034.0,3.6,-19400893.0,-4.8,-6319703.0,-1.56
300843,25647507.0,4.3,-1136625.0,-0.19,26784132.0,4.5,-1839116.0,-0.31,-23808392.0,-4.0
300895,25593599.0,5.08,14577358.0,2.89,11016241.0,2.19,-8408419.0,-1.67,-17185179.0,-3.41
601628,25464281.0,4.08,37606823.0,6.02,-12142542.0,-1.94,5132024.0,0.82,-30612708.0,-4.9
600497,25204588.0,4.37,14570958.0,2.53,10633630.0,1.84,-3379867.0,-0.59,-21830319.0,-3.79
003043,25174805.0,13.06,6577861.0,3.41,18596944.0,9.65,-14587077.0,-7.57,-10587729.0,-5.49
000833,25081703.0,8.0,5166023.0,1.65,19915680.0,6.36,-13050665.0,-4.16,-12031039.0,-3.84
600312,25049543.0,5.95,26910421.0,6.39,-1860878.0,-0.44,4351589.0,1.03,-29405023.0,-6.98
000629,25048393.0,20.21,12967644.0,10.46,12080749.0,9.75,-12766553.0,-10.3,-12281841.0,-9.91
001280,25046334.0,5.94,-6885955.0,-1.63,31932289.0,7.58,-3249375.0,-0.77,-21796961.0,-5.17
300726,25037782.0,4.96,9349964.0,1.85,15687818.0,3.11,659907.0,0.13,-25697688.0,-5.09
002348,24987695.0,14.86,5555987.0,3.3,19431708.0,11.55,-7105304.0,-4.23,-17882391.0,-10.63
600011,24878071.0,4.5,76683870.0,13.86,-51805799.0,-9.36,-28024456.0,-5.07,3147116.0,0.57
600338,24550251.0,6.64,-810471.0,-0.22,25360722.0,6.86,-8803534.0,-2.38,-15746716.0,-4.26
000534,24478965.0,6.9,3555205.0,1.0,20923760.0,5.9,2325028.0,0.66,-26803992.0,-7.56
600015,24341027.0,11.98,15282659.0,7.52,9058368.0,4.46,-9167262.0,-4.51,-15173765.0,-7.47
688635,24247700.0,11.07,16764367.0,7.65,7483333.0,3.42,-23193347.0,-10.59,-1054353.0,-0.48
000035,24125454.0,10.91,13393791.0,6.06,10731663.0,4.85,-12544191.0,-5.67,-11581263.0,-5.24
688036,23890893.0,3.16,6511320.0,0.86,17379573.0,2.3,-31623853.0,-4.19,7732957.0,1.02
601601,23875710.0,2.95,10150633.0,1.25,13725077.0,1.69,9107054.0,1.12,-32969699.0,-4.07
001248,23856208.0,1.39,-3419056.0,-0.2,27275264.0,1.59,-47892192.0,-2.8,24036016.0,1.4
301291,23751030.0,12.25,11242955.0,5.8,12508075.0,6.45,-9418206.0,-4.86,-14332825.0,-7.39
688059,23728356.0,9.27,1194654.0,0.47,22533702.0,8.8,6010917.0,2.35,-29739273.0,-11.61
300720,23725222.0,7.15,3398093.0,1.02,20327129.0,6.13,-8247385.0,-2.49,-15477837.0,-4.66
688548,23593041.0,5.72,7495698.0,1.82,16097343.0,3.91,6850209.0,1.66,-30443251.0,-7.39
002506,23556281.0,6.68,9621815.0,2.73,13934466.0,3.95,-12162233.0,-3.45,-11394047.0,-3.23
600490,23532037.0,10.15,9165705.0,3.95,14366332.0,6.2,-20480195.0,-8.83,-3051842.0,-1.32
688669,23478658.0,10.61,-542526.0,-0.25,24021184.0,10.85,2626694.0,1.19,-26105351.0,-11.79
601117,23388192.0,8.03,15837240.0,5.44,7550952.0,2.59,-22605104.0,-7.77,-786979.0,-0.27
605299,23295259.0,20.93,37125648.0,33.36,-13830389.0,-12.43,-18721028.0,-16.82,-4574231.0,-4.11
600962,23294199.0,39.82,25432692.0,43.47,-2138493.0,-3.66,-11591411.0,-19.81,-11702788.0,-20.0
600438,23260502.0,7.02,35228001.0,10.63,-11967499.0,-3.61,-13178545.0,-3.98,-10079695.0,-3.04
600268,23258935.0,10.89,4807042.0,2.25,18451893.0,8.64,-8069327.0,-3.78,-15189609.0,-7.11
600031,23251471.0,3.57,25505994.0,3.92,-2254523.0,-0.35,-16746103.0,-2.57,-6505369.0,-1.0
002236,23161868.0,7.08,8733935.0,2.67,14427933.0,4.41,-12948194.0,-3.96,-10213675.0,-3.12
688221,23051932.0,7.07,-3153971.0,-0.97,26205903.0,8.04,9339135.0,2.86,-32395299.0,-9.94
002815,22966659.0,5.54,9606702.0,2.32,13359957.0,3.22,-24940543.0,-6.01,1973885.0,0.48
000690,22956338.0,10.2,15743771.0,6.99,7212567.0,3.2,-22200283.0,-9.86,-756054.0,-0.34
600470,22955889.0,25.37,7966316.0,8.81,14989573.0,16.57,-12946741.0,-14.31,-10009148.0,-11.06
605162,22844742.0,20.86,17552234.0,16.03,5292508.0,4.83,-12354834.0,-11.28,-10489908.0,-9.58
