序号,ticker,name,close,pct_change,change,volume,amount,amplitude,high,low,open,prev_close,volume_ratio,turnover,pe,pb,total_mcap,float_mcap,speed_5min,pct_5min,pct_60d,pct_ytd,main_net_inflow,main_net_pct,super_large_net_inflow,super_large_net_pct,large_net_inflow,large_net_pct,medium_net_inflow,medium_net_pct,small_net_inflow,small_net_pct
2517,603890,春秋电子,19.79,0.56,0.11,103287.0,207741031.0,4.83,20.58,19.63,20.27,19.68,1.29,2.31,36.41,2.75,8842798611.0,8842798611.0,0.25,0.61,5.6,24.23,-3513770.0,-1.68,2023640.0,0.97,-5537410.0,-2.65,-604159.0,-0.29,4123846.0,1.97
2518,300732,设研院,5.42,0.56,0.03,23721.0,12881920.82,2.23,5.48,5.36,5.37,5.39,1.21,0.64,-73.66,0.72,2008435590.0,2006210772.0,0.0,0.18,-24.51,-27.73,-146249.0,-1.13,0.0,0.0,-146249.0,-1.13,-904708.0,-6.99,1050957.0,8.12
2519,002344,海宁皮城,3.61,0.56,0.02,37724.0,13590631.0,1.95,3.63,3.56,3.59,3.59,1.34,0.29,31.07,0.55,4630247226.0,4625385032.0,-0.28,-0.28,-17.77,-23.19,579371.0,4.26,0.0,0.0,579371.0,4.26,-1558851.0,-11.47,979480.0,7.21
2520,688162,巨一科技,19.63,0.56,0.11,4578.0,9025589.0,2.1,19.92,19.51,19.88,19.52,0.88,0.33,32.43,1.13,2691288213.0,2691288213.0,0.0,0.31,-41.66,-35.85,324981.0,3.59,0.0,0.0,324981.0,3.59,-683995.0,-7.56,359014.0,3.97
2521,600115,中国东航,3.61,0.56,0.02,587089.0,210849082.0,2.23,3.63,3.55,3.57,3.59,1.24,0.34,12.21,5.65,79736729379.0,61460123264.0,-0.28,0.0,-18.33,-39.83,-8885184.0,-4.03,1915786.0,0.87,-10800970.0,-4.9,-6985649.0,-3.17,15870832.0,7.19
2522,688266,泽璟制药-U,140.78,0.56,0.78,31360.0,440359789.0,5.31,144.43,137.0,140.0,140.0,1.21,1.18,14.73,21.75,37265618425.0,37265618425.0,-0.45,-0.57,44.98,51.87,-13493274.0,-3.04,-4659812.0,-1.05,-8833462.0,-1.99,31933862.0,7.2,-18440588.0,-4.16
2523,601568,北元化工,3.61,0.56,0.02,60698.0,21859462.0,1.95,3.63,3.56,3.58,3.59,0.99,0.15,175.01,1.28,14339722229.0,14339722229.0,0.0,0.0,-7.2,-1.63,3074143.0,13.59,645301.0,2.85,2428842.0,10.73,-2651776.0,-11.72,-422367.0,-1.87
2524,000825,太钢不锈,3.58,0.56,0.02,173992.0,61650398.5,2.53,3.59,3.5,3.55,3.56,1.66,0.31,252.66,0.62,20392567110.0,20392567110.0,0.0,0.0,-20.44,-26.64,-3888248.0,-6.3,-2593448.0,-4.2,-1294800.0,-2.1,-1285340.0,-2.08,5173588.0,8.38
2525,688563,航材股份,50.4,0.56,0.28,5961.0,29955678.0,1.42,50.6,49.89,50.26,50.12,1.03,0.44,47.06,2.19,22647721219.0,6831350770.0,-0.14,0.12,-13.33,-13.46,3806776.0,12.18,2412859.0,7.72,1393917.0,4.46,-1809964.0,-5.79,-1996812.0,-6.39
2526,000723,美锦能源,3.58,0.56,0.02,259769.0,92621589.0,3.65,3.64,3.51,3.61,3.56,1.6,0.59,-11.72,1.28,15764538098.0,15734730230.0,0.56,0.56,-18.64,-23.83,-3667333.0,-3.96,-5958470.0,-6.43,2291137.0,2.47,-1138207.0,-1.23,4805540.0,5.19
2527,301526,国际复材,27.44,0.55,0.15,712816.0,2000877469.7,7.59,29.2,27.13,27.78,27.29,1.48,5.08,95.74,12.23,103472893637.0,38536541807.0,-0.65,-0.04,86.41,293.12,-28943914.0,-1.43,-21750666.0,-1.08,-7193248.0,-0.36,13849792.0,0.69,15094128.0,0.75
2528,000514,渝 开 发,3.63,0.55,0.02,31539.0,11400766.0,2.77,3.67,3.57,3.6,3.61,0.91,0.37,23.72,0.84,3062888603.0,3062888603.0,0.0,0.28,-22.93,-26.07,-269834.0,-2.37,0.0,0.0,-269834.0,-2.37,117699.0,1.03,152135.0,1.33
2529,300916,朗特智能,18.23,0.55,0.1,8757.0,16034455.0,3.53,18.55,17.91,17.98,18.13,0.79,0.94,550.52,1.99,2636860248.0,1702969797.0,0.0,0.22,-48.94,-43.87,-467771.0,-2.89,0.0,0.0,-467771.0,-2.89,828415.0,5.13,-360644.0,-2.23
2530,000700,模塑科技,10.93,0.55,0.06,197939.0,215932295.0,5.8,11.18,10.55,10.87,10.87,1.5,2.16,15.43,2.53,10033908202.0,10033908202.0,-0.09,0.0,0.0,-22.21,15643574.0,7.24,19491887.0,9.03,-3848313.0,-1.78,-5456556.0,-2.53,-10187018.0,-4.72
2531,600359,新农开发,5.53,0.55,0.03,19627.0,10837302.0,2.73,5.58,5.43,5.45,5.5,0.97,0.51,23.59,3.13,2109765895.0,2109765895.0,0.0,-0.18,-21.34,-22.66,711050.0,6.52,0.0,0.0,711050.0,6.52,-2037123.0,-18.67,1326073.0,12.15
2532,605188,国光连锁,10.91,0.55,0.06,15809.0,17220796.0,3.32,11.06,10.7,10.79,10.85,0.97,0.31,52.14,4.55,5539514315.0,5539514315.0,0.0,0.09,-31.56,-43.7,-115080.0,-0.66,0.0,0.0,-115080.0,-0.66,-2415625.0,-13.95,2530705.0,14.62
2533,301366,一博科技,38.06,0.55,0.21,27131.0,104287079.23,4.07,39.1,37.56,37.86,37.85,1.17,2.32,171.89,3.72,7974947810.0,4452881233.0,-0.18,0.37,3.42,8.22,4240135.0,4.05,851428.0,0.81,3388707.0,3.24,3327132.0,3.18,-7567267.0,-7.23
2534,600346,恒力石化,16.49,0.55,0.09,207457.0,337704996.0,3.66,16.57,15.97,16.41,16.4,1.41,0.29,7.42,1.69,116074755471.0,116074755471.0,0.37,0.18,-28.77,-25.85,20713895.0,6.1,1262086.0,0.37,19451809.0,5.73,-29611098.0,-8.72,8892243.0,2.62
2535,002608,江苏国信,7.29,0.55,0.04,181589.0,131067516.22,2.62,7.32,7.13,7.18,7.25,1.42,0.48,8.82,0.78,27542201042.0,27542201042.0,0.14,0.14,-3.7,0.41,1182835.0,0.9,889282.0,0.68,293553.0,0.22,-3634257.0,-2.77,2451423.0,1.87
2536,688311,盟升电子,22.13,0.55,0.12,15285.0,34163488.0,3.59,22.66,21.87,21.9,22.01,0.94,0.87,-63.4,2.15,3875117711.0,3875117711.0,0.05,0.45,-41.1,-51.47,-1380778.0,-4.01,0.0,0.0,-1380778.0,-4.01,254363.0,0.74,1126415.0,3.27
2537,688318,财富趋势,69.18,0.55,0.38,13287.0,91483010.0,3.1,69.78,67.65,69.01,68.8,0.9,0.37,179.55,6.57,24805683047.0,24805683047.0,-0.03,-0.01,-11.88,-26.59,-1794627.0,-1.95,71348.0,0.08,-1865975.0,-2.03,2760539.0,3.01,-965913.0,-1.05
2539,600738,丽尚国潮,3.65,0.55,0.02,38131.0,13871411.0,1.93,3.67,3.6,3.62,3.63,1.18,0.5,11.32,1.33,2778873611.0,2776431615.0,0.27,0.55,-20.31,-27.87,-747263.0,-5.38,0.0,0.0,-747263.0,-5.38,440981.0,3.18,306282.0,2.21
2540,001209,洪兴股份,14.62,0.55,0.08,7610.0,11136936.0,2.54,14.79,14.42,14.5,14.54,1.2,0.79,21.38,1.48,1922862166.0,1404903578.0,0.14,0.14,-29.2,-29.51,-991270.0,-8.9,0.0,0.0,-991270.0,-8.9,-369053.0,-3.31,1360323.0,12.21
2541,603776,永安行,18.76,0.54,0.1,5651.0,10653132.0,2.36,19.1,18.66,18.66,18.66,0.84,0.2,-257.96,1.54,5267068331.0,5267068331.0,0.0,-0.11,-9.89,4.92,770259.0,7.18,0.0,0.0,770259.0,7.18,14905.0,0.14,-785164.0,-7.32
2542,600368,五洲交通,3.74,0.54,0.02,39989.0,14918958.0,1.34,3.75,3.7,3.72,3.72,0.71,0.25,7.63,0.84,6020105429.0,6020105429.0,0.0,0.0,2.19,-1.06,-1085199.0,-7.27,0.0,0.0,-1085199.0,-7.27,-1178129.0,-7.9,2263328.0,15.17
2544,300275,梅安森,7.51,0.54,0.04,15512.0,11660430.8,2.54,7.57,7.38,7.38,7.47,0.81,0.57,52.11,2.45,2313118061.0,2038675512.0,0.0,0.13,-32.4,-43.45,-315534.0,-2.7,0.0,0.0,-315534.0,-2.7,-851372.0,-7.3,1166906.0,10.0
2545,300213,佳讯飞鸿,5.55,0.54,0.03,58433.0,32528324.0,2.54,5.62,5.48,5.53,5.52,1.31,1.06,1055.12,1.61,3298723863.0,3064831367.0,0.18,0.36,-27.55,-41.7,-2171331.0,-6.66,-2785.0,-0.01,-2168546.0,-6.66,-34454.0,-0.11,2205785.0,6.77
2546,300127,银河磁体,22.48,0.54,0.12,11024.0,24751896.0,1.79,22.58,22.18,22.32,22.36,0.93,0.48,33.76,5.05,7264330173.0,5188746827.0,-0.09,0.0,-21.65,-24.89,1488119.0,5.92,0.0,0.0,1488119.0,5.92,-1653475.0,-6.58,165356.0,0.66
2547,002669,康达新材,11.07,0.54,0.06,60523.0,67636693.0,3.27,11.35,10.99,11.14,11.01,1.29,2.0,122.32,1.22,3358638000.0,3351086046.0,-0.27,-0.09,-20.19,-26.69,3967883.0,5.85,3971411.0,5.86,-3528.0,-0.01,-2207150.0,-3.26,-1760733.0,-2.6
2548,301028,鼎熔岩,11.08,0.54,0.06,16007.0,17778122.0,2.0,11.22,11.0,11.02,11.02,0.7,0.64,18.36,2.54,4280483881.0,2776646881.0,-0.45,0.18,-19.77,-23.48,-314931.0,-1.77,1058463.0,5.94,-1373394.0,-7.71,511455.0,2.87,-196524.0,-1.1
2549,002496,辉丰股份,1.86,0.54,0.01,77855.0,14497903.0,3.78,1.89,1.82,1.84,1.85,1.16,0.66,1212.65,2.52,2804116799.0,2197122210.0,0.0,0.0,-14.29,1.09,351905.0,2.43,0.0,0.0,351905.0,2.43,-380391.0,-2.62,28486.0,0.2
2550,002142,宁波银行,31.72,0.54,0.17,98616.0,310543026.23,2.44,31.81,31.04,31.31,31.55,0.68,0.15,6.4,0.92,209465899922.0,209334304713.0,0.19,0.35,1.02,16.66,-2557115.0,-0.82,-8855050.0,-2.85,6297935.0,2.03,18732928.0,6.02,-16175814.0,-5.2
2551,002144,宏达高科,9.29,0.54,0.05,15701.0,14600792.0,2.71,9.43,9.18,9.18,9.24,0.65,1.14,34.03,0.77,1642123885.0,1278784999.0,0.11,0.22,-36.46,-26.5,-928338.0,-6.36,0.0,0.0,-928338.0,-6.36,-214122.0,-1.47,1142460.0,7.82
2552,003007,直真科技,33.53,0.54,0.18,10713.0,36048766.18,3.81,34.13,32.86,32.91,33.35,1.58,1.48,-42.49,2.64,4009331040.0,2433864139.0,-0.12,0.27,-23.15,-10.01,-3210626.0,-8.9,0.0,0.0,-3210626.0,-8.9,-1172109.0,-3.25,4382736.0,12.15
2553,601997,贵阳银行,5.56,0.54,0.03,175721.0,97501117.0,1.63,5.58,5.49,5.5,5.53,1.06,0.48,3.44,0.31,20328461303.0,20328461303.0,0.18,0.36,-4.79,-0.18,-8094951.0,-8.28,-8458573.0,-8.66,363622.0,0.37,723361.0,0.74,7371590.0,7.54
2554,002995,天地在线,14.91,0.54,0.08,21413.0,31905000.36,3.1,15.06,14.6,14.73,14.83,0.92,1.9,-1943.17,3.3,2645846297.0,1676140571.0,-0.07,0.27,-31.51,-9.75,192388.0,0.6,0.0,0.0,192388.0,0.6,-1002029.0,-3.14,809641.0,2.54
2555,601016,节能风电,3.74,0.54,0.02,1407197.0,517412079.0,4.57,3.77,3.6,3.69,3.72,1.71,2.33,30.0,1.38,24476382405.0,22583081012.0,0.27,0.27,-16.52,26.78,6733280.0,1.3,37309056.0,7.19,-30575776.0,-5.89,-15288610.0,-2.94,8544111.0,1.65
2556,301628,强达电路,73.21,0.54,0.39,6681.0,49204330.8,2.73,74.5,72.51,73.1,72.82,1.3,2.4,60.97,4.77,5518262318.0,2040787318.0,-0.37,0.11,-30.92,-17.04,2716297.0,5.5,0.0,0.0,2716297.0,5.5,-198049.0,-0.4,-2518248.0,-5.1
2557,002006,精工科技,12.95,0.54,0.07,27613.0,35722873.96,1.86,13.04,12.8,12.86,12.88,1.06,0.53,33.77,2.81,6731325048.0,6731325048.0,-0.08,0.15,-24.27,-43.6,-6748968.0,-18.89,-2623068.0,-7.34,-4125900.0,-11.55,2874839.0,8.05,3874129.0,10.84
2558,300680,隆盛科技,20.38,0.54,0.11,24888.0,50480707.52,2.71,20.51,19.96,20.0,20.27,0.76,1.1,25.77,2.95,5994041037.0,4613331071.0,0.0,0.44,-30.56,-52.41,-1270762.0,-2.47,0.0,0.0,-1270762.0,-2.47,-3076859.0,-5.97,4347621.0,8.44
2559,300640,德艺文创,5.61,0.54,0.03,42738.0,23743150.0,2.87,5.63,5.47,5.51,5.58,0.78,1.94,336.71,2.17,1744673125.0,1238402619.0,1.08,1.26,-19.16,-27.33,1086108.0,4.57,0.0,0.0,1086108.0,4.57,-540852.0,-2.28,-545256.0,-2.29
2560,000929,兰州黄河,7.54,0.53,0.04,21201.0,16090088.0,5.33,7.75,7.35,7.37,7.5,1.36,1.14,-21.0,4.02,1400675640.0,1400586841.0,0.0,0.4,-28.12,-14.42,-1288457.0,-8.01,0.0,0.0,-1288457.0,-8.01,-1853203.0,-11.52,3141660.0,19.53
2561,300270,中威电子,9.4,0.53,0.05,84084.0,79957291.0,5.67,9.77,9.24,9.24,9.35,1.54,3.22,350.88,5.17,2846376663.0,2452744331.0,-0.32,0.32,-24.8,-14.23,6168940.0,7.71,-3996064.0,-4.99,10165004.0,12.7,-1011479.0,-1.26,-5157461.0,-6.44
2563,301332,德尔玛,7.61,0.53,0.04,4399.0,3354995.0,1.72,7.68,7.55,7.56,7.57,0.65,0.17,40.33,1.21,3512490625.0,2015434226.0,0.0,-0.13,-16.74,-17.19,28157.0,0.84,0.0,0.0,28157.0,0.84,256026.0,7.62,-284183.0,-8.46
2564,603357,设计总院,5.74,0.53,0.03,7012.0,4023967.0,0.88,5.76,5.71,5.74,5.71,0.68,0.13,40.38,0.82,3217518272.0,3217518272.0,0.17,0.0,-28.52,-28.43,0.0,0.0,0.0,0.0,0.0,0.0,265405.0,6.59,-265405.0,-6.59
2565,601231,环旭电子,24.52,0.53,0.13,98461.0,243855046.0,3.73,25.18,24.27,24.58,24.39,1.0,0.41,35.1,2.65,58576702825.0,58576702825.0,-0.45,0.33,-37.35,-17.08,-5586090.0,-2.27,-3126694.0,-1.27,-2459396.0,-1.0,11613362.0,4.72,-6027271.0,-2.45
2566,601858,中国科传,17.08,0.53,0.09,30292.0,51853813.0,2.47,17.3,16.88,16.9,16.99,0.93,0.38,89.99,2.47,13501740000.0,13501740000.0,-0.06,0.06,-25.22,-4.26,-311097.0,-0.6,0.0,0.0,-311097.0,-0.6,-5792491.0,-11.11,6103588.0,11.71
2567,603072,天和磁材,30.22,0.53,0.16,8544.0,25697544.0,1.73,30.35,29.83,30.06,30.06,1.1,0.68,41.71,3.69,7986541600.0,3814670600.0,-0.07,0.1,-14.56,-25.27,-5364456.0,-20.68,-1767528.0,-6.81,-3596928.0,-13.87,2475493.0,9.54,2888963.0,11.14
2568,301512,智信精密,35.89,0.53,0.19,3976.0,14354902.0,3.64,36.8,35.5,35.59,35.7,0.96,1.14,-18.53,1.85,1914135726.0,1249004301.0,-0.36,0.34,-23.93,-17.95,801234.0,5.57,54363.0,0.38,746871.0,5.19,368702.0,2.56,-1169936.0,-8.13
2569,603860,中公高科,22.58,0.53,0.12,4656.0,10535149.0,2.09,22.88,22.41,22.44,22.46,1.11,0.7,551.81,1.82,1505634400.0,1505634400.0,-0.18,0.09,-27.97,-24.63,209527.0,1.98,0.0,0.0,209527.0,1.98,-381623.0,-3.6,172096.0,1.62
2570,301167,建研设计,11.46,0.53,0.06,8415.0,9660651.0,2.11,11.6,11.36,11.4,11.4,0.96,0.8,31.02,1.35,1283520000.0,1211488388.0,0.09,0.26,-30.8,-29.08,-190628.0,-1.95,0.0,0.0,-190628.0,-1.95,784920.0,8.04,-594292.0,-6.09
2571,300421,力星股份,15.19,0.53,0.08,27810.0,42252240.04,3.44,15.4,14.88,14.97,15.11,1.18,1.21,158.28,3.58,4466323052.0,3498299866.0,-0.2,0.07,-36.31,-58.53,466364.0,1.1,0.0,0.0,466364.0,1.1,-4304198.0,-10.14,3837834.0,9.04
2572,002948,青岛银行,5.74,0.53,0.03,114884.0,65845261.75,1.58,5.77,5.68,5.68,5.71,0.92,0.33,5.48,0.81,33408836116.0,20217397899.0,-0.17,0.0,4.94,33.49,-9710396.0,-14.62,-8778055.0,-13.22,-932341.0,-1.4,2499947.0,3.77,7210449.0,10.86
2573,603210,泰鸿万立,13.19,0.53,0.07,7910.0,10404458.0,1.37,13.22,13.04,13.11,13.12,1.09,0.34,20.0,2.37,4489876000.0,3069016225.0,0.0,0.08,-18.23,-31.8,-457928.0,-4.39,0.0,0.0,-457928.0,-4.39,-1338686.0,-12.85,1796614.0,17.24
2574,600529,山东药玻,18.9,0.53,0.1,28629.0,53886070.0,1.44,18.98,18.71,18.72,18.8,0.68,0.43,15.58,1.5,12542306736.0,12542306736.0,0.16,0.59,-0.11,-4.3,1776846.0,3.26,879840.0,1.61,897006.0,1.64,-111865.0,-0.21,-1664981.0,-3.05
2575,600099,林海股份,7.64,0.53,0.04,18316.0,14064748.0,2.63,7.78,7.58,7.59,7.6,1.42,0.84,100.56,3.09,1674076800.0,1674076800.0,0.0,0.13,-33.74,-26.61,53083.0,0.37,0.0,0.0,53083.0,0.37,360071.0,2.52,-413154.0,-2.9
2576,301050,雷电微力,28.42,0.53,0.15,12725.0,36207389.0,1.63,28.64,28.18,28.3,28.27,1.0,0.6,-32.28,2.3,7036200637.0,5992955838.0,-0.11,0.18,-30.77,-45.5,-2714469.0,-7.42,-1537094.0,-4.2,-1177375.0,-3.22,-2806813.0,-7.67,5521282.0,15.09
2577,002627,三峡旅游,5.67,0.53,0.03,41526.0,23333218.0,3.01,5.7,5.53,5.59,5.64,1.25,0.59,70.5,1.31,4001202640.0,3958556676.0,0.0,-0.18,-20.14,-23.07,2857332.0,12.25,0.0,0.0,2857332.0,12.25,-1416741.0,-6.07,-1440591.0,-6.17
2578,600533,栖霞建设,1.88,0.53,0.01,43363.0,8153418.0,3.21,1.91,1.85,1.86,1.87,0.97,0.41,-8.92,1.49,1974000000.0,1974000000.0,0.0,0.0,-21.67,-26.56,-959929.0,-11.77,0.0,0.0,-959929.0,-11.77,1140785.0,13.99,-180856.0,-2.22
2579,600036,招商银行,38.91,0.52,0.2,303679.0,1176679460.0,1.29,38.95,38.45,38.68,38.71,0.93,0.15,6.48,0.89,981304192335.0,802672227732.0,0.21,0.15,1.38,-2.92,-17268143.0,-1.45,-10222863.0,-0.86,-7045280.0,-0.59,39898832.0,3.36,-22696784.0,-1.91
2581,688586,江航装备,9.74,0.52,0.05,15200.0,14845434.0,1.55,9.83,9.68,9.77,9.69,0.87,0.19,120.96,3.12,7707643379.0,7707643379.0,0.0,0.21,-27.64,-25.13,-977292.0,-6.53,0.0,0.0,-977292.0,-6.53,-706529.0,-4.72,1683822.0,11.25
2582,603879,永悦科技,3.88,0.52,0.02,45469.0,17692974.0,4.15,3.96,3.8,3.92,3.86,1.27,1.27,-55.56,6.02,1394256427.0,1394256427.0,0.26,0.26,-31.57,-45.2,-308468.0,-1.72,0.0,0.0,-308468.0,-1.72,77786.0,0.43,230682.0,1.29
2583,000726,鲁  泰Ａ,5.8,0.52,0.03,18446.0,10679460.0,1.73,5.82,5.72,5.78,5.77,1.16,0.31,12.65,0.49,4741648521.0,3418151555.0,0.17,0.35,-10.77,-16.79,-2200410.0,-20.6,-2420664.0,-22.67,220254.0,2.06,1604533.0,15.02,595877.0,5.58
2584,600968,海油发展,3.89,0.52,0.02,221742.0,86111178.0,1.81,3.92,3.85,3.88,3.87,1.46,0.22,15.51,1.38,39542255334.0,39542255334.0,0.0,0.0,-4.42,5.42,-4050665.0,-4.67,1791247.0,2.06,-5841912.0,-6.73,-838178.0,-0.97,4888843.0,5.63
2586,600512,腾达建设,1.93,0.52,0.01,96682.0,18609688.0,1.56,1.94,1.91,1.92,1.92,1.43,0.61,19.27,0.5,3063691965.0,3063691965.0,0.0,0.0,-21.22,-19.92,379594.0,2.04,965000.0,5.18,-585406.0,-3.14,-301452.0,-1.62,-78143.0,-0.42
2587,002799,环球印务,5.85,0.52,0.03,21361.0,12531137.0,3.09,5.94,5.76,5.76,5.82,1.11,0.67,200.24,1.47,1872234000.0,1872201240.0,0.0,0.34,-30.27,-31.42,245038.0,1.95,0.0,0.0,245038.0,1.95,-940056.0,-7.5,695018.0,5.54
2588,601512,中新集团,7.66,0.52,0.04,10745.0,8189444.0,1.44,7.68,7.57,7.62,7.62,1.25,0.07,24.18,0.76,11481497400.0,11481497400.0,0.0,0.13,-23.55,-12.86,-446692.0,-5.41,0.0,0.0,-446692.0,-5.41,901383.0,10.92,-454691.0,-5.51
2589,603270,金帝股份,23.27,0.52,0.12,15309.0,35855374.0,2.55,23.69,23.1,23.15,23.15,0.81,2.16,30.46,2.24,5098612141.0,1645576841.0,0.04,0.04,-11.01,-13.53,-711986.0,-1.98,1081902.0,3.01,-1793888.0,-4.99,-1590150.0,-4.42,2302136.0,6.4
2590,600486,扬农化工,56.49,0.52,0.29,31557.0,175814923.0,4.29,56.97,54.56,55.8,56.2,1.61,0.78,14.02,1.97,22828283378.0,22828283378.0,0.12,-0.35,-21.26,-17.75,14821817.0,8.4,-3298428.0,-1.87,18120245.0,10.27,-3194946.0,-1.81,-11626870.0,-6.59
2592,600643,爱建集团,3.84,0.52,0.02,49935.0,19172920.0,1.83,3.88,3.81,3.81,3.82,1.21,0.31,193.72,0.62,6117775788.0,6106950589.0,0.0,-0.26,-20.5,-30.56,-176147.0,-0.92,0.0,0.0,-176147.0,-0.92,-1957387.0,-10.21,2133534.0,11.13
2593,603663,三祥新材,42.28,0.52,0.22,85102.0,362744492.0,4.14,43.36,41.62,42.85,42.06,1.55,1.43,170.08,18.62,25096144970.0,25079097674.0,0.26,0.57,21.91,67.91,11348259.0,3.11,-4145982.0,-1.14,15494241.0,4.25,-7639220.0,-2.09,-3709039.0,-1.02
2594,600628,新世界,5.85,0.52,0.03,19141.0,11167970.0,2.06,5.89,5.77,5.77,5.82,0.78,0.3,42.2,0.89,3784220996.0,3784220996.0,0.0,-0.17,-16.55,-25.57,313037.0,2.8,0.0,0.0,313037.0,2.8,-1351888.0,-12.08,1038851.0,9.28
2595,600620,天宸股份,3.87,0.52,0.02,30994.0,11975043.0,2.86,3.92,3.81,3.82,3.85,1.22,0.45,-69.46,1.86,2657440427.0,2657440427.0,0.0,0.26,-35.71,-40.46,-211573.0,-1.73,0.0,0.0,-211573.0,-1.73,-768324.0,-6.29,979897.0,8.03
2596,301500,飞南资源,21.31,0.52,0.11,76791.0,161810113.7,3.68,21.49,20.71,21.32,21.2,2.21,5.33,7.37,2.32,11956673765.0,3069719735.0,-0.28,-0.42,-15.5,36.25,-2314303.0,-1.42,935955.0,0.57,-3250258.0,-2.0,-2240967.0,-1.38,4555271.0,2.8
2596,301500,飞南资源,21.31,0.52,0.11,76791.0,161810113.7,3.68,21.49,20.71,21.32,21.2,2.21,5.33,7.37,2.32,11956673765.0,3069719735.0,-0.28,-0.42,-15.5,36.25,-2546618.0,-1.56,935955.0,0.57,-3482573.0,-2.13,-2096127.0,-1.29,4642746.0,2.85
2597,300107,建新股份,5.89,0.51,0.03,36158.0,21250954.0,2.39,5.94,5.8,5.84,5.86,0.83,1.04,126.05,2.24,3314787559.0,2046087024.0,-0.17,0.0,-18.87,-13.64,-551167.0,-2.59,0.0,0.0,-551167.0,-2.59,-489994.0,-2.3,1041161.0,4.9
2598,301255,通力科技,17.89,0.51,0.09,4967.0,8885082.0,2.7,18.09,17.61,17.61,17.8,1.07,0.37,101.3,2.6,2725004800.0,2391479526.0,-0.11,0.34,-37.86,-38.59,-199799.0,-2.25,0.0,0.0,-199799.0,-2.25,-29014.0,-0.33,228813.0,2.58
2599,000926,福星股份,1.96,0.51,0.01,75940.0,14861772.0,2.56,1.98,1.93,1.95,1.95,0.9,0.48,-5.87,0.6,3122210957.0,3083489924.0,-0.51,-0.51,1.03,-12.89,1362862.0,9.17,0.0,0.0,1362862.0,9.17,148947.0,1.0,-1511808.0,-10.17
2600,301296,新巨丰,5.96,0.51,0.03,7796.0,4654056.0,1.85,6.01,5.9,5.9,5.93,0.75,0.18,105.61,0.96,2545644223.0,2545586113.0,0.0,0.0,-23.69,-30.05,133087.0,2.86,0.0,0.0,133087.0,2.86,-19682.0,-0.42,-113405.0,-2.44
2601,000731,四川美丰,5.9,0.51,0.03,35323.0,20791462.0,2.21,5.94,5.81,5.84,5.87,0.8,0.64,-25.31,0.85,3238072810.0,3238072810.0,0.0,-0.17,-18.96,-9.79,136914.0,0.66,0.0,0.0,136914.0,0.66,-2173497.0,-10.45,2036583.0,9.8
2603,601988,中国银行,5.97,0.51,0.03,1125335.0,671416804.0,1.85,6.01,5.9,5.91,5.94,1.09,0.05,8.49,0.71,1923608098530.0,1258270123631.0,0.0,0.0,4.92,6.42,-14450621.0,-2.14,3204312.0,0.48,-17654933.0,-2.62,6517929.0,0.97,7932693.0,1.18
2605,300994,久祺股份,9.82,0.51,0.05,6280.0,6157126.0,2.46,9.89,9.65,9.77,9.77,0.87,0.54,33.53,2.08,2288924160.0,1145640480.0,0.0,0.31,-31.85,-35.52,-533557.0,-8.61,0.0,0.0,-533557.0,-8.61,514387.0,8.3,19170.0,0.31
2606,002910,庄园牧场,7.95,0.51,0.04,37637.0,30047702.0,4.3,8.14,7.8,7.81,7.91,0.96,2.2,-12.33,1.57,1554537809.0,1359942503.0,-0.13,-0.13,-25.7,-28.44,174374.0,0.58,0.0,0.0,174374.0,0.58,-8375.0,-0.03,-165999.0,-0.55
2607,601598,中国外运,5.96,0.51,0.03,53934.0,32000817.0,1.52,5.98,5.89,5.89,5.93,0.9,0.1,15.69,1.05,42755557313.0,30738522553.0,0.34,0.17,0.85,0.85,-937013.0,-2.9,0.0,0.0,-937013.0,-2.9,-530397.0,-1.64,1467410.0,4.55
2608,605183,确成股份,13.75,0.51,0.07,4250.0,5829513.0,1.46,13.8,13.6,13.6,13.68,0.85,0.1,18.06,1.58,5708785569.0,5670904869.0,0.07,0.0,-28.53,-29.56,-625294.0,-10.54,-1096004.0,-18.48,470710.0,7.94,133965.0,2.26,489953.0,8.26
2610,601696,中银证券,11.76,0.51,0.06,134870.0,158348709.0,1.88,11.83,11.61,11.67,11.7,1.03,0.49,22.59,1.69,32669280000.0,32669280000.0,0.0,-0.08,-2.89,-21.55,7739281.0,4.86,4265346.0,2.68,3473935.0,2.18,-6496187.0,-4.08,-1243094.0,-0.78
2612,000593,德龙汇能,19.64,0.51,0.1,94781.0,188745402.28,7.32,20.63,19.2,19.24,19.54,1.38,2.64,120.1,7.97,7043513017.0,7040609439.0,-0.66,-0.51,-6.61,75.36,9387996.0,4.97,3945893.0,2.09,5442103.0,2.88,-4443401.0,-2.35,-4944594.0,-2.62
2613,688768,容知日新,37.49,0.51,0.19,4146.0,15410521.0,5.09,38.38,36.48,37.9,37.3,1.09,0.48,-36.12,3.13,3298696850.0,3271510452.0,2.04,2.26,-17.06,-13.1,528036.0,3.09,1151131.0,6.73,-623095.0,-3.64,477897.0,2.79,-1005933.0,-5.88
2614,001287,中电港,22.0,0.5,0.11,136326.0,301946049.2,3.79,22.52,21.69,21.88,21.89,1.08,1.79,26.38,3.07,16717802134.0,16717802134.0,-0.32,-0.09,-20.03,-2.4,20222692.0,6.7,-2876318.0,-0.95,23099010.0,7.65,9020984.0,2.99,-29243676.0,-9.68
